"id","name","city","grade","address","activeOffers","hasPhoto","hasCoordinates","website","flags","closedStatus","suburbStatus"
"4a86bc1a-c261-4478-903e-7abd81a3de08","P. J. O'Reilly's","canberra","C","ACT","0","false","true","https://www.pjstugg.com/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"a54c8e05-7f1f-4e08-a8fb-525174e364a9","Pilot","canberra","B","1 Wakefield Gardens, Ainslie ACT 2612","0","false","true","https://www.pilotrestaurant.com/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"51574877-038d-4992-80b3-6f80d722dfb3","Raku","canberra","B","Shop DG36C, 148 Bunda Street, Canberra ACT 2601","0","false","true","https://www.rakudining.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"e07f25a5-57fe-47ef-8c8e-f7fd1a0e8823","Subway","canberra","C","ACT","0","false","true","https://www.subway.com/en-au","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"e6d51650-ffa6-426b-9c48-a74cfd19e477","Taki","canberra","C","","0","false","false","https://taki.restaurant/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"4494f05a-0def-4c34-952c-503e38e93df9","A Bite to Eat","Canberra","C","Canberra, ACT","0","false","true","https://www.abitetoeat.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"0aa644a6-af47-4aa5-a3e9-aa8bdc6c324a","AquaTots","Canberra","C","Canberra, ACT","0","false","true","https://www.aquatots.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"ac98bfcb-e522-4ca5-acf7-3d374180a792","Bella Vista","Canberra","C","Canberra, ACT","0","false","true","https://www.bellavistarestaurant.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"8be6dc0d-9dee-48a5-a47f-8e133c1b9a6b","Brew and Brew","Canberra","C","Canberra, ACT","0","false","true","https://thebrewandbrew.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"cee6cc95-bd44-4b72-937f-f0a4aea65f20","Cafe Alibi","Canberra","C","Canberra, ACT","0","false","true","https://cafealibi.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"cfa9171b-2ec7-4005-890e-b50a7f03ba3f","Cafe Injoy","Canberra","C","Canberra, ACT","0","false","true","https://www.cafeinjoy.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"75b1e665-98b3-4c8f-b690-fb396cb02733","Cafe Stepping Stone Dickson","Canberra","C","Canberra, ACT","0","false","true","https://cafesteppingstone.com/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"0d155bdd-cbaa-44b4-b027-ddacb2c2ae49","Café Woodworks","Canberra","C","Canberra, ACT","0","false","true","https://cafewoodworks.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"2757554e-8426-42d4-8d37-4955f6d46748","Caffe Cherry Beans","Canberra","C","Canberra, ACT","0","false","true","https://www.cherrybeans.com.au/cb/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"ff86d3cf-23fc-4c2b-81c3-ab7be57ec30a","Calthorpes House","Canberra","C","Canberra, ACT","0","false","true","https://www.nationaltrust.org.au/places/calthorpes-house/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"9fef218a-62f0-4def-9745-2a6e57adb63c","Canberra Indoor Climbing - South Rocks","Canberra","C","Canberra, ACT","0","false","true","https://www.canberrarockclimbing.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"86b98e43-9d86-45bc-988a-d340119f2cbf","Canberra Outlet Centre","Canberra","C","Canberra, ACT","0","false","true","https://canberraoutlet.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"b7c98842-93b4-454d-96ef-de53be133093","Canberra Parklands Central Apartment Hotel","Canberra","C","Canberra, ACT","0","false","true","https://www.canberraparklandscentral.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"4f383aad-756c-48a2-8278-81e6ecf3e37f","Canberra Space Centre","Canberra","C","Canberra, ACT","0","false","true","https://www.cdscc.nasa.gov/Pages/opening_hours.html","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"72f62373-d486-4a2a-b370-861fbfd376d7","Canberra Youth Theatre","Canberra","C","Canberra, ACT","0","false","true","https://canberrayouththeatre.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"f1753d35-35a9-4e88-bb3d-360920900727","Canteen by Ramen Daddy","Canberra","C","Canberra, ACT","0","false","true","https://www.eatcanteen.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"583fa9ba-c0ec-45e5-9c6c-0e606f03f5b7","Capital Eatery Brindabella","Canberra","C","Canberra, ACT","0","false","true","https://capitaleatery.com.au/our-locations","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"df533252-2650-4a74-b5cf-a3dc5e606913","Captains Flat Hotel","Canberra","C","Canberra, ACT","0","false","true","https://www.captainsflathotel.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"268c80b0-7ea6-478c-8d1c-4f8bbfd60d9f","Careys Cave","Canberra","C","Canberra, ACT","0","false","true","http://www.weejaspercaves.com/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"6fe0ba46-34a9-4e1c-bc04-f7ca04eca6c7","Caribou","Canberra","C","Canberra, ACT","0","false","true","https://www.cariboukingston.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"33b54545-5586-4d3c-b6d1-702f22b3a3ce","Catbird Cafe","Canberra","C","Canberra, ACT","0","false","true","https://catbirdcanberra.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"9ca77931-6d8d-4160-8e4e-f487267084cc","CBD Dumpling House","Canberra","C","Canberra, ACT","0","false","true","https://cbddumplinghouse.shop/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"1484421c-5d54-4961-be9a-380c60deb935","Change Yoga + Wellness","Canberra","C","Canberra, ACT","0","false","true","https://changeyoga.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"2a612c70-8ae8-4007-b862-079ca5dacbb1","Dickson Taphouse","Canberra","C","Canberra, ACT","0","false","true","https://www.dicksontaphouse.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"2a07eb55-8850-4a2f-99e1-4914a97c9cb4","Durham Castle Arms","Canberra","C","Canberra, ACT","0","false","true","https://thedurhampub.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"d4a1c320-8635-42c7-83bf-229019a41b91","Feel Better Pilates Lyneham","Canberra","C","Canberra, ACT","0","false","true","https://www.feelbetterpilates.com.au/lyneham","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"e06db1b9-48cc-494a-8104-5b4c95c56bf7","Haig Park Village Market (Sundays)","Canberra","C","Canberra, ACT","0","false","true","https://haigparkvillagemarkets.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"aeb8a4e3-0188-43fe-b652-b919c819ef36","Indian Affair","Canberra","C","Canberra, ACT","0","false","true","https://www.indianaffair.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"786313bf-3e26-4c2a-a842-b096b791ed80","Kings Swimming Pool","Canberra","C","Canberra, ACT","0","false","true","https://www.kingswim.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"ef1a81c2-f489-489a-8378-72213931d57c","Kingsley's Chicken","Canberra","C","Canberra, ACT","0","false","true","https://www.kingsleyschicken.com/locations/weston/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"2a01d47c-074e-4cef-9582-662273e2ef31","Laser Clinics Australia - Canberra","Canberra","B","Canberra Centre, Shop CG09 City Walk, Canberra ACT 2601","0","false","true","https://www.laserclinics.com.au/skin-care-clinic/canberra-centre/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"053eb15f-6645-4d0c-b902-92a97d8890a0","lululemon Canberra","Canberra","B","Canberra Centre, Shop CG 28-30, 148 Bunda Street, Canberra ACT 2608","0","false","true","https://www.lululemon.com.au/en-au/stores?storeId=50089","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"d73a7eb3-5fb7-43cf-b3f2-3d6944ce4a7f","M16 Artspace","Canberra","C","Canberra, ACT","0","false","true","https://www.m16artspace.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"ab00620d-5f16-44e7-8132-a927bd31ffbd","MECCA Canberra","Canberra","B","Canberra Centre, Tenancy CF36, 148 Bunda Street, Canberra ACT 2601","0","false","true","https://www.mecca.com/en-au/stores/mecca-canberra-L236/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"2d742a4f-a9fe-4cef-abdd-0e2fbe6c4fdf","Mercure Canberra Belconnen","Canberra","C","Canberra, ACT","0","false","true","https://www.mercurebelconnen.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"414d46bf-f39f-4de4-93a8-d660e7414860","Museum of Australian Democracy","Canberra","C","Canberra, ACT","0","false","true","https://www.moadoph.gov.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"95a7b928-1ee3-4fb6-9414-b25395969503","Ology","Canberra","C","Canberra, ACT","0","false","true","https://skinology.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"1390d7bd-589b-447e-b2ed-69e5b698b17f","OnSon Thai Massage & Day Spa Gungahlin","Canberra","C","Canberra, ACT","0","false","true","https://www.onson.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"a26f7b10-4166-4978-ac1a-68c430f14ab4","SEPHORA Canberra","Canberra","B","Canberra Centre, Level 1 Shop EF20, Canberra City ACT 2608","0","false","true","https://www.sephora.com.au/store-locations","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"b8863a1b-58c4-4f7c-8f40-639f523a022b","Soulution","Canberra","C","Canberra, ACT","0","false","true","https://www.soulutionyoga.com/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"bbbc9fc9-0c4f-4649-9fb8-25a5ff470560","Strathnairn Gallery","Canberra","C","Canberra, ACT","0","false","true","https://www.strathnairn.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"2ede8b8f-3447-46f7-99cb-aa0c7c495307","The Canberra Glassworks","Canberra","C","Canberra, ACT","0","false","true","https://canberraglassworks.com/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"fc4674bf-4db6-4ba8-8908-85801ae901ab","The Strength Syndicate","Canberra","C","Canberra, ACT","0","false","true","https://www.thestrengthsyndicatecbr.com/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"d45e7af7-ebf0-49f1-a4ef-2b7888076d22","UNIQLO Canberra Centre","Canberra","B","Canberra Centre, Tenancy B08/11, 148 Bunda Street, Canberra ACT 2608","0","false","true","https://map.uniqlo.com/au/en/detail/11600032","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"fafbb07a-39d4-49b5-9414-c791cfe9b176","AANT Centre","darwin","C","NT","0","false","true","https://www.yourcentre.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"0b45d98a-6b80-408b-9348-3e9767128b4f","Ageless","darwin","C","NT","0","false","true","https://agelesshealth.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"4ba863ff-a8dc-4827-9da8-b47dd76f2595","City of Darwin / Australian Vietnamese Family Association","darwin","C","Darwin Waterfront, 19B Kitchener Drive, Darwin City NT 0800","0","false","true","","No rights-cleared hero; No active offer; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"66ee2349-e1c6-4662-a16e-aaf5505e4ee5","Coco Republic Darwin","darwin","C","","0","false","false","https://cocorepublicdarwin.com.au/functions/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"48d67089-e4da-435f-aa4a-e89a868e7f9c","Darwin Waterfront","darwin","C","Darwin Waterfront, Darwin NT","1","false","true","","No rights-cleared hero; Address absent or area-only; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"69ceaf93-9036-4762-b05d-a79c3d8c04c2","Dock One Bar and Food","darwin","C","","0","false","false","https://www.dockonebar.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"7e31bc13-e9e8-4672-844d-71db3c8c5e55","Event Cinemas","darwin","C","NT","0","false","true","https://www.eventcinemas.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"14e417a2-2f47-49e6-8bcf-842907b6a914","F3 Sports Social","darwin","C","","0","false","false","https://f3sportssocial.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"8504d758-f480-4846-8d97-78cff7f0c654","Flight Path Golf & Outdoor Recreation","darwin","C","Vanderlin Drive, NT","0","false","true","https://www.flightpathgolf.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"7c661ddb-8fd3-4d3d-8849-94cd90280b12","Healthy Darwin","darwin","C","Sunset Park, Nightcliff Foreshore NT","0","false","true","","No rights-cleared hero; No active offer; Address absent or area-only; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"9fa4aa85-2ad5-490d-a08d-a879c865e51f","Hindu Society of the Northern Territory","darwin","C","Darwin Sri Sithy Vinayakar Temple, 44 Patterson Street, Malak NT","1","false","true","","No rights-cleared hero; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"f64bedf2-1cb5-4a0b-a021-ec411c86ffc3","Hoskings Jewellers","darwin","C","NT","0","false","true","https://hoskings.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"647cb412-e74b-46b6-a9cf-9cd7638beb30","Hotel Darwin","darwin","C","","0","false","false","https://www.thehoteldarwin.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"06c7ded6-17d5-4d81-96ac-af056867723b","Melaleuca on Mitchell YHA","darwin","B","52 Mitchell Street, NT","0","false","true","https://www.yha.com.au/important-information/network-departure/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"f56d15f3-f914-48b8-ad4d-5dc50991b875","Museum and Art Gallery of the Northern Territory","darwin","B","19 Conacher Street, NT","0","false","true","https://www.magnt.net.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"ae88a5bf-08e6-4289-a226-9f2804a92d97","Nirvana","darwin","B","6 Dashwood Crescent, NT, 0800","0","false","true","https://www.nirvanadarwin.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"d5dd928b-7ba3-41d9-8064-41b8917f9ed9","Outback Jacks","darwin","C","NT","0","false","true","https://www.outbackjacks.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"ff0534f9-cc9a-4203-978c-1086476975e7","Oyster Bar Darwin","darwin","C","","0","false","false","https://www.oysterbar.com.au/darwin/functions","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"e47cc90f-b868-4e49-9132-9cd2fc48f070","Snap Fitness","darwin","C","Nylander Street, NT","0","false","true","https://www.snapfitness.com/au/gyms/parap","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"15c21e15-6240-46a1-b8fe-e0a6ac4b73c7","The Coffee Club","darwin","C","NT","0","false","true","https://coffeeclub.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"1b99d9ed-5901-4661-86d0-aea1732e7118","The Darwin Sailing Club","darwin","B","8 Atkins Drive, NT","0","false","true","https://www.darwinsailingclub.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"ed9edf0e-48bf-485f-896d-5caa4ce7e9f1","The Ski Club","darwin","C","NT","0","false","true","https://www.darwinskiclub.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"66ce9fbe-728f-4515-a573-8e63c3058e0f","Victoria Hotel","darwin","B","27 Smith Street Mall, NT","0","false","true","https://adscheaper.com/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"ebec8b86-37f3-44f8-bf6b-42ca1c38eb03","Brownsmart","Darwin","C","Darwin, NT","0","false","true","https://brownsmart.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"7f4f85c2-fcb9-4d86-a861-79ce86b7052e","The Leea Resort Darwin","Darwin","C","Darwin, NT","0","false","true","https://theleea.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"ee4aeb8e-275c-416f-8465-21d6e359f87c","Value Inn","Darwin","C","Darwin, NT","0","false","true","http://www.valueinn.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"91d2f36b-f681-4856-b216-f071fa4ee001","Gawler Libraries","Gawler","B","Evanston Gardens Library, 65 Angle Vale Road, Evanston Gardens SA 5116","0","false","false","https://www.gawler.sa.gov.au/services/library","No rights-cleared hero; No active offer; Website needs manual fetch review","Not independently established; no deletion","Not independently re-geocoded"
"ec0c7dda-3568-4030-aaa8-f30812d6f701","Burleigh Pavilion","Gold Coast","B","3A/43 Goodwin Terrace, Burleigh Heads QLD 4220","0","false","true","https://burleighpavilion.com/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"70fa8021-3317-4eff-9694-c99cfed88e48","Currumbin Wildlife Sanctuary","Gold Coast","B","28 Tomewin Street, Currumbin QLD 4223","0","false","true","https://currumbinsanctuary.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"9369550d-93cd-428b-9456-a0fdb9a8970e","iFLY Gold Coast","Gold Coast","B","3084 Surfers Paradise Boulevard, Surfers Paradise QLD 4217","0","false","true","https://ifly.com.au/locations/gold-coast","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"1c86b4bd-6e9a-492b-be39-c384dbbacf6c","INFINITY Attraction","Gold Coast","B","Chevron Renaissance Centre, Surfers Paradise Boulevard & Elkhorn Avenue, Surfers Paradise QLD 4217","0","false","true","https://infinitygc.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"e3a0f7fa-74ce-49ef-b008-610e2ee82242","Restaurant Labart","Gold Coast","B","2A/8 West Street, Burleigh Heads QLD 4220","0","false","true","https://www.restaurantlabart.com/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"ff4b2c45-8207-4f0d-9108-722b0fcee052","Rick Shores","Gold Coast","B","3/43 Goodwin Terrace, Burleigh Heads QLD 4220","0","false","true","https://www.rickshores.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"296066c1-e6c1-4f5a-9cb4-3af5051ff375","SkyPoint Observation Deck","Gold Coast","B","Q1 Building, Level 77/9 Hamilton Avenue, Surfers Paradise QLD 4217","0","false","true","https://www.skypoint.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"239d6e28-078c-455b-a7a1-96cc40a01f5d","Topgolf Gold Coast","Gold Coast","B","Corner Roadshow Way and Entertainment Road, Oxenford QLD 4210","0","false","true","https://topgolf.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"5a2f280b-5ae9-48b2-9158-453b22d685e0","Bay Islands Golf Club","gold-coast","B","2 Gordon Road, Macleay Island, QLD, 4184","0","false","true","https://macleayislandgolfclub.com.au/events/restaurant/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"a21670bf-d7cb-4f44-a891-b776bf4400f0","Binna Burra Teahouse","gold-coast","C","QLD","0","false","true","https://www.binnaburralodge.com.au/teahouse/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"dbb5b2e3-a8c5-44ee-9436-606bb7d71baa","City of Gold Coast Active & Healthy","gold-coast","C","Queen Elizabeth Park, opposite 60 Marine Parade, Coolangatta QLD 4225","0","false","true","","No rights-cleared hero; No active offer; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"c80d7d6e-2a1b-4d6c-b2c8-97972c9a8c54","Gold Coast Turf Club","gold-coast","C","","0","false","false","https://gctc.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"3df6d32c-f32b-42e3-a885-c7be1259888f","HOTA Gallery","gold-coast","A","HOTA Gallery, Surfers Paradise QLD","1","false","true","https://hota.com.au/","No rights-cleared hero; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"e5bf2dd5-eb0b-4b2b-9a4c-dda6e2a9f7b5","Indian Delights","gold-coast","B","2098 Gold Coast Highway, Miami, QLD, 4220","0","false","true","https://www.indiandelights.net/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"67700eff-35ae-4d24-a63c-db1c552821cc","Le Café Gourmand","gold-coast","C","","0","false","false","https://www.lecafegourmand.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"601d9735-1a57-431b-889d-2d82db779950","Social House Gold Coast","gold-coast","C","","0","false","false","https://www.socialhousegc.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"aef007b7-f31d-49b9-84fb-255145f106fd","Steampunk Surfers Paradise","gold-coast","B","Level 1, 3113 Surfers Paradise Boulevard, Surfers Paradise QLD 4217","0","false","true","https://www.steampunksurfersparadise.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Official address reviewed"
"23da7026-f8ac-45e8-993f-4b38f54e9f3d","Surfers Paradise Alliance / City of Gold Coast","gold-coast","C","Surfers Paradise, QLD","0","false","true","","No rights-cleared hero; No active offer; Address absent or area-only; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"b7ddeb4e-d52d-4e0c-8447-11a53f213366","SWELL Sculpture Festival","gold-coast","C","Currumbin Beach, Currumbin QLD 4223","1","false","true","","No rights-cleared hero; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"f07b03ea-1a02-46d9-a460-e9c9121e873f","Xenia Grill Main Beach","gold-coast","C","","0","false","false","https://www.xeniagrill.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"4786630f-fd67-42a5-bf14-ef126b477b3a","Above and Beyond - Tasmanian Seaplanes","hobart","C","TAS","0","false","true","https://aboveandbeyond.flights/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"9c76d9a1-afc5-44b1-b448-0a6356ff1da0","Botanica","hobart","B","23 Salamanca Square, Battery Point, TAS, 7004","0","false","true","https://www.botanicabar.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"54ac2195-2cd8-4f4b-b3f0-d2dc32ba6c91","City of Hobart / Hobart Horticultural Society","hobart","C","Waterside Pavilion, Mawson Place, Hobart TAS 7000","0","false","true","","No rights-cleared hero; No active offer; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"55dcb0b1-e0a7-4027-8f88-75b100d4318f","Customs House","hobart","B","1 Murray Street, Hobart, TAS, 7000","0","false","true","https://www.customshousehotel.com/restaurant","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"e0308b5f-e511-4154-8202-971715e70e78","Hadley's Orient Hotel","hobart","B","34 Murray Street, Hobart, TAS, 7000","0","false","true","https://www.hadleyshotel.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"0be5e740-677b-4acc-a77a-264e95a26ec6","Harvey Norman","hobart","C","TAS","0","false","true","https://www.harveynorman.com.au/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"ed9329a3-b2c2-4e75-aa9f-afe272750e19","Hobart Workers Club","hobart","C","","0","false","false","https://www.hobartworkersclub.com.au/functions","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"ec615df6-3935-465f-bd5d-a0e6f38606ea","Hog's Breath Cafe","hobart","C","TAS","0","false","true","https://www.hogsbreath.com.au/location/hobart/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"628a50ac-5ec3-4963-8b0d-81251a6efbfb","Mures Hobart","hobart","C","","0","false","false","https://www.mures.com.au/events","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"ac3f9f0d-fb14-46d3-90ce-c6b5a2f7e561","New Sydney Hotel","hobart","B","87 Bathurst Street, Hobart, TAS, 7000","0","false","true","https://www.newsydneyhotel.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"95305840-69b3-4fe8-b701-72f841ee6f82","San Churro","hobart","C","TAS","0","false","true","https://www.sanchurro.com/store/san-churro-salamanca/","No rights-cleared hero; No active offer; Address absent or area-only","Not independently established; no deletion","Not independently re-geocoded"
"ddc2fe27-50f2-4f14-a0d5-fe1362579118","Tasmanian Museum and Art Gallery","hobart","C","Dunn Place, Hobart TAS","1","false","true","","No rights-cleared hero; Address absent or area-only; Category missing; Website missing","Not independently established; no deletion","Not independently re-geocoded"
"44b64e72-3d1a-4ab9-a88a-57fc35a6a4c9","The Kudelka Shop","hobart","B","65-77 Salamanca Place, Battery Point, TAS, 7004","0","false","true","https://www.kudelkashop.com/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
"f0988a2c-93df-4b57-9d38-acde14e0ad88","The Pure Boutique Salon","hobart","B","202 Elizabeth Street, Hobart, TAS, 7000","0","false","true","https://www.thepureboutiquesalon.com.au/","No rights-cleared hero; No active offer","Not independently established; no deletion","Not independently re-geocoded"
